=== FINAL SESSION METRICS ===
Timestamp: 2026-03-28 14:29:40
Session Duration: 09:59:53
Total Orders: 1560
Total Trades: 1329
Total Fees: 17.4679 USDT
Final Balance: 31.06 USDT
Overall Win Rate: 36.5%
Average TPM: 2.22

=== ACTIVE ASSET LIST ===
ETHUSDT: Trades: 1 | Win%: 0.0% | PnL: -0.07
166   5M   KMNOUSDT     SHORT  0.0173     0.0173     0.0172     0.2570     0.0182     10     0.0173/0.0173          0.0173/0.0171          0.0173/0.0171          TSL       
123   5M   SAHARAUSDT   LONG   0.0254     0.0255     0.0255     0.2340     0.0189     10     0.0254/0.0254          0.0255/0.0254          0.0259/0.0254          TSL       
98    5M   GRIFFAINUSDT LONG   0.0105     N/A        0.0105     -0.3540    0.0190     10     0.0106/0.0105          0.0106/0.0105          0.0106/0.0104          SL        
226   5M   FORMUSDT     LONG   0.2464     N/A        0.2460     -0.0835    0.0166     10     0.2466/0.2458          0.2466/0.2446          0.2475/0.2446          SL        
221   5M   BIRBUSDT     SHORT  0.1406     N/A        0.1408     -0.0598    0.0166     10     0.1412/0.1407          0.1419/0.1407          0.1419/0.1400          SL        
191   5M   YBUSDT       SHORT  0.1099     N/A        0.1099     0.0157     0.0171     10     0.1101/0.1100          0.1101/0.1097          0.1101/0.1095          TSL       
91    5M   ZAMAUSDT     LONG   0.0236     N/A        0.0235     -0.1589    0.0190     10     0.0236/0.0236          0.0236/0.0235          0.0236/0.0234          SL        
186   5M   GWEIUSDT     SHORT  0.0394     N/A        0.0396     -0.2354    0.0175     10     0.0394/0.0394          0.0397/0.0394          0.0397/0.0393          SL        
252   5M   MUBARAKUSDT  SHORT  0.0111     N/A        0.0111     -0.1456    0.0166     10     0.0111/0.0111          0.0111/0.0110          0.0111/0.0110          SL        
137   5M   TURBOUSDT    LONG   0.0011     N/A        0.0011     0.2271     0.0189     10     0.0011/0.0011          0.0011/0.0011          0.0011/0.0011          TSL       
117   5M   XAIUSDT      LONG   0.0092     N/A        0.0091     -0.2955    0.0189     10     0.0092/0.0091          0.0092/0.0091          0.0092/0.0091          SL        
73    5M   RAVEUSDT     LONG   0.3002     0.3017     0.3012     0.2023     0.0192     10     0.3001/0.2998          0.3004/0.2997          0.3017/0.2997          TSL       
97    5M   NOTUSDT      LONG   0.0003     N/A        0.0003     -0.1199    0.0190     10     0.0003/0.0003          0.0003/0.0003          0.0003/0.0003          SL        
84    5M   USELESSUSDT  LONG   0.0303     N/A        0.0302     -0.2262    0.0190     10     0.0304/0.0303          0.0304/0.0303          0.0304/0.0302          SL        
211   5M   UAIUSDT      SHORT  0.2057     0.2042     0.2048     0.2503     0.0169     10     0.2064/0.2050          0.2064/0.2035          0.2064/0.2035          TSL       
89    5M   LITUSDT      LONG   0.8664     N/A        0.8609     -0.3129    0.0191     10     0.8670/0.8640          0.8670/0.8640          0.8670/0.8610          SL        
159   5M   CTSIUSDT     LONG   0.0226     N/A        0.0225     -0.1173    0.0183     10     0.0226/0.0226          0.0226/0.0225          0.0226/0.0225          SL        
134   5M   EWYUSDT      LONG   120.1400   N/A        119.9580   -0.0803    0.0187     10     120.0700/120.0700      120.0700/120.0000      120.0700/119.9100      SL        
192   5M   LTCUSDT      LONG   53.9859    N/A        53.8946    -0.0817    0.0173     10     53.9800/53.9400        53.9800/53.8500        53.9800/53.8300        SL        
205   5M   C98USDT      SHORT  0.0251     N/A        0.0252     -0.1343    0.0168     10     0.0251/0.0251          0.0252/0.0251          0.0252/0.0250          SL        
127   5M   SYRUPUSDT    LONG   0.2031     N/A        0.2024     -0.1768    0.0188     10     0.2029/0.2028          0.2029/0.2025          0.2029/0.2020          SL        
135   5M   CELOUSDT     LONG   0.0765     N/A        0.0762     -0.2232    0.0189     10     0.0764/0.0763          0.0764/0.0763          0.0764/0.0759          SL        
37    5M   1MBABYDOGEUSDT LONG   0.0004     0.0004     0.0004     0.1421     0.0197     10     0.0004/0.0004          0.0004/0.0004          0.0004/0.0004          TSL       
112   5M   MONUSDT      LONG   0.0222     N/A        0.0221     -0.3568    0.0189     10     0.0222/0.0222          0.0222/0.0221          0.0222/0.0221          SL        
130   5M   AINUSDT      LONG   0.0602     N/A        0.0598     -0.3442    0.0189     10     0.0599/0.0599          0.0599/0.0599          0.0601/0.0595          SL        
185   5M   GMEUSDT      LONG   22.1811    N/A        22.1078    -0.1538    0.0176     10     22.1600/22.1600        22.1600/22.1100        22.1600/22.1100        SL        
87    5M   GUSDT        LONG   0.0035     N/A        0.0035     -0.1472    0.0190     10     0.0035/0.0035          0.0035/0.0035          0.0035/0.0035          SL        
43    5M   AKTUSDT      SHORT  0.4938     0.4918     0.4925     0.1539     0.0197     10     0.4941/0.4928          0.4945/0.4923          0.4945/0.4918          TSL       
210   5M   UBUSDT       SHORT  0.0275     0.0273     0.0274     0.2177     0.0168     10     0.0277/0.0273          0.0280/0.0273          0.0281/0.0273          TSL       
153   5M   RESOLVUSDT   SHORT  0.0407     0.0405     0.0405     0.1973     0.0186     10     0.0407/0.0406          0.0407/0.0404          0.0407/0.0401          TSL       
99    5M   WALUSDT      LONG   0.0708     N/A        0.0705     -0.2395    0.0190     10     0.0707/0.0707          0.0707/0.0706          0.0707/0.0704          SL        
172   5M   TONUSDT      SHORT  1.2369     1.2349     1.2357     0.0530     0.0180     10     1.2376/1.2349          1.2376/1.2347          1.2376/1.2347          TSL       
115   5M   STORJUSDT    LONG   0.0918     N/A        0.0914     -0.2437    0.0189     10     0.0917/0.0915          0.0917/0.0915          0.0917/0.0910          SL        
150   5M   ZROUSDT      SHORT  2.0476     2.0403     2.0431     0.1318     0.0188     10     2.0515/2.0465          2.0515/2.0403          2.0515/2.0362          TSL       
183   5M   KNCUSDT      SHORT  0.1500     N/A        0.1506     -0.1813    0.0175     10     0.1507/0.1502          0.1507/0.1500          0.1507/0.1495          SL        
188   5M   NILUSDT      LONG   0.0319     N/A        0.0316     -0.3205    0.0174     10     0.0318/0.0316          0.0318/0.0314          0.0318/0.0314          SL        
202   5M   NAORISUSDT   SHORT  0.0638     N/A        0.0640     -0.2015    0.0171     10     0.0641/0.0632          0.0641/0.0632          0.0641/0.0632          SL        
199   5M   STEEMUSDT    LONG   0.0581     N/A        0.0580     -0.0635    0.0171     10     0.0581/0.0580          0.0582/0.0575          0.0582/0.0575          SL        
93    5M   ALICEUSDT    LONG   0.1068     N/A        0.1058     -0.4395    0.0190     10     0.1071/0.1065          0.1071/0.1059          0.1071/0.1057          SL        
160   5M   GIGGLEUSDT   LONG   24.0120    N/A        23.9476    -0.1314    0.0182     10     23.9900/23.9900        23.9900/23.8300        23.9900/23.8300        SL        
90    5M   BOBUSDT      LONG   0.0058     N/A        0.0057     -0.2280    0.0190     10     0.0058/0.0057          0.0058/0.0057          0.0058/0.0057          SL        
116   5M   OPNUSDT      SHORT  0.1991     0.1974     0.1968     0.4631     0.0189     10     0.1993/0.1971          0.1993/0.1956          0.1993/0.1956          TSL       
67    5M   FETUSDT      LONG   0.2382     N/A        0.2353     -0.5972    0.0192     30     0.2385/0.2361          0.2385/0.2354          0.2385/0.2340          SL        
71    5M   CETUSUSDT    LONG   0.0263     N/A        0.0261     -0.4394    0.0192     10     0.0264/0.0262          0.0264/0.0261          0.0264/0.0258          SL        
113   5M   NOMUSDT      LONG   0.0019     0.0019     0.0019     0.4755     0.0189     20     0.0019/0.0019          0.0019/0.0019          0.0019/0.0019          TSL       
118   5M   APEUSDT      LONG   0.0864     N/A        0.0860     -0.2557    0.0188     10     0.0863/0.0862          0.0863/0.0859          0.0863/0.0856          SL        
111   5M   MUBARAKUSDT  LONG   0.0111     N/A        0.0111     -0.2503    0.0189     10     0.0111/0.0111          0.0111/0.0111          0.0111/0.0110          SL        
8     5M   ROSEUSDT     LONG   0.0105     0.0105     0.0105     0.1694     0.0200     10     0.0105/0.0105          0.0105/0.0105          0.0105/0.0105          TSL       
175   5M   INXUSDT      LONG   0.0116     N/A        0.0116     -0.1498    0.0177     10     0.0116/0.0115          0.0116/0.0115          0.0116/0.0115          SL        
119   5M   PROMUSDT     SHORT  1.0050     1.0023     1.0033     0.0979     0.0189     10     1.0056/1.0056          1.0072/1.0017          1.0098/1.0017          TSL       
132   5M   HOLOUSDT     LONG   0.0529     N/A        0.0527     -0.1541    0.0189     10     0.0528/0.0528          0.0528/0.0526          0.0528/0.0524          SL        
133   5M   IRYSUSDT     LONG   0.0207     0.0208     0.0207     0.2392     0.0189     10     0.0207/0.0206          0.0208/0.0206          0.0208/0.0203          TSL       
105   5M   PIUSDT       LONG   0.1763     N/A        0.1755     -0.2261    0.0190     10     0.1761/0.1759          0.1761/0.1754          0.1761/0.1749          SL        
100   5M   SXTUSDT      LONG   0.0159     0.0160     0.0160     0.1845     0.0190     10     0.0160/0.0159          0.0160/0.0159          0.0160/0.0159          TSL       
24    5M   KATUSDT      LONG   0.0116     N/A        0.0115     -0.2957    0.0198     10     0.0115/0.0115          0.0116/0.0115          0.0116/0.0115          SL        
157   5M   WAVESUSDT    LONG   0.4246     N/A        0.4235     -0.1332    0.0182     10     0.4243/0.4243          0.4243/0.4223          0.4243/0.4213          SL        
80    5M   JUPUSDT      LONG   0.1446     N/A        0.1441     -0.1701    0.0191     10     0.1448/0.1444          0.1448/0.1442          0.1448/0.1434          SL        
96    5M   MANAUSDT     LONG   0.0823     N/A        0.0819     -0.2691    0.0190     10     0.0822/0.0822          0.0822/0.0818          0.0822/0.0817          SL        
173   5M   ATHUSDT      LONG   0.0070     N/A        0.0070     -0.1445    0.0179     10     0.0070/0.0070          0.0070/0.0070          0.0070/0.0070          SL        
55    5M   GUNUSDT      SHORT  0.0162     0.0161     0.0161     0.2498     0.0194     10     0.0162/0.0162          0.0162/0.0161          0.0162/0.0160          TSL       
125   5M   OLUSDT       LONG   0.0122     N/A        0.0120     -0.9435    0.0189     20     0.0122/0.0120          0.0122/0.0118          0.0122/0.0117          LIQ       
158   5M   AEVOUSDT     LONG   0.0232     N/A        0.0231     -0.1350    0.0183     10     0.0231/0.0231          0.0231/0.0229          0.0231/0.0229          SL        
145   5M   RVNUSDT      SHORT  0.0056     N/A        0.0056     -0.1644    0.0189     10     0.0056/0.0056          0.0056/0.0056          0.0056/0.0056          SL        
104   5M   KNCUSDT      LONG   0.1511     N/A        0.1502     -0.2885    0.0189     10     0.1508/0.1503          0.1508/0.1502          0.1508/0.1500          SL        
156   5M   STABLEUSDT   LONG   0.0258     N/A        0.0258     -0.1091    0.0186     10     0.0258/0.0258          0.0258/0.0257          0.0258/0.0257          SL        
102   5M   COWUSDT      LONG   0.1988     N/A        0.1989     0.0145     0.0190     10     0.1986/0.1986          0.1992/0.1981          0.1992/0.1976          TSL       
141   5M   HUSDT        LONG   0.0811     N/A        0.0807     -0.2480    0.0189     10     0.0811/0.0809          0.0811/0.0805          0.0811/0.0802          SL        
167   5M   1000RATSUSDT LONG   0.0539     N/A        0.0535     -0.3364    0.0180     10     0.0538/0.0532          0.0538/0.0521          0.0538/0.0519          SL        
142   5M   COPUSDT      LONG   133.9970   N/A        133.7466   -0.0970    0.0188     10     133.9200/133.7900      133.9200/133.7400      133.9200/133.7400      SL        
170   5M   BSBUSDT      LONG   0.1901     N/A        0.1881     -0.4884    0.0180     10     0.1901/0.1870          0.1901/0.1854          0.1901/0.1850          SL        
65    5M   KAIAUSDT     SHORT  0.0465     N/A        0.0465     0.0093     0.0192     10     0.0466/0.0466          0.0466/0.0464          0.0466/0.0463          TSL       
57    5M   GMTUSDT      LONG   0.0099     0.0099     0.0099     0.1355     0.0194     10     0.0099/0.0098          0.0099/0.0098          0.0099/0.0098          TSL       
143   5M   ZILUSDT      LONG   0.0038     N/A        0.0038     -0.1742    0.0189     20     0.0038/0.0038          0.0038/0.0038          0.0038/0.0038          SL        
128   5M   PIPPINUSDT   LONG   0.0523     N/A        0.0520     -0.3269    0.0189     10     0.0523/0.0520          0.0523/0.0518          0.0525/0.0518          SL        
88    5M   EDENUSDT     LONG   0.0281     N/A        0.0280     -0.0888    0.0190     10     0.0281/0.0280          0.0281/0.0279          0.0281/0.0278          SL        
45    5M   WLFIUSDT     LONG   0.0978     N/A        0.0979     0.0382     0.0197     10     0.0978/0.0975          0.0982/0.0975          0.0982/0.0975          TSL       
109   5M   POLYXUSDT    LONG   0.0440     0.0441     0.0441     0.1160     0.0189     10     0.0440/0.0439          0.0441/0.0439          0.0441/0.0439          TSL       
114   5M   POLUSDT      LONG   0.0918     N/A        0.0914     -0.2025    0.0189     10     0.0917/0.0917          0.0917/0.0912          0.0917/0.0911          SL        
81    5M   STOUSDT      LONG   0.1117     N/A        0.1108     -0.3718    0.0191     10     0.1116/0.1113          0.1116/0.1105          0.1120/0.1105          SL        
121   5M   UBUSDT       LONG   0.0278     N/A        0.0276     -0.3938    0.0189     10     0.0278/0.0277          0.0278/0.0275          0.0280/0.0273          SL        
78    5M   BOMEUSDT     LONG   0.0004     0.0004     0.0004     0.2496     0.0191     10     0.0004/0.0004          0.0004/0.0004          0.0004/0.0004          TSL       
149   5M   ACXUSDT      SHORT  0.0422     0.0421     0.0421     0.1379     0.0186     10     0.0423/0.0421          0.0423/0.0421          0.0423/0.0420          TSL       
9     5M   BABYUSDT     LONG   0.0128     0.0128     0.0128     0.2640     0.0200     10     0.0128/0.0127          0.0128/0.0127          0.0128/0.0127          TSL       
126   5M   B3USDT       SHORT  0.0004     N/A        0.0004     -0.4186    0.0189     10     0.0004/0.0004          0.0004/0.0004          0.0004/0.0004          SL        
31    5M   NEOUSDT      SHORT  2.6077     N/A        2.6153     -0.1531    0.0197     10     2.6140/2.6100          2.6140/2.6080          2.6230/2.6080          SL        
151   5M   GASUSDT      SHORT  1.5782     N/A        1.5872     -0.2725    0.0186     10     1.5940/1.5820          1.5940/1.5820          1.5960/1.5820          SL        
124   5M   METISUSDT    LONG   2.7944     N/A        2.7847     -0.1728    0.0189     10     2.7920/2.7840          2.7920/2.7790          2.7920/2.7700          SL        
